x;y;
1.014500;0.528045;
1.014850;0.527747;
1.015200;0.527450;
1.015550;0.527153;
1.015900;0.526855;
1.016250;0.526558;
1.016600;0.526260;
1.016950;0.525962;
1.017300;0.525665;
1.017650;0.525367;
1.018000;0.525069;
1.018350;0.524771;
1.018700;0.524473;
1.019050;0.524175;
1.019400;0.523877;
1.019750;0.523579;
1.020100;0.523281;
1.020450;0.522982;
1.020800;0.522684;
1.021150;0.522386;
1.021500;0.522087;
1.021850;0.521789;
1.022200;0.521490;
1.022550;0.521191;
1.022900;0.520893;
1.023250;0.520594;
1.023600;0.520295;
1.023950;0.519996;
1.024300;0.519697;
1.024650;0.519398;
1.025000;0.519099;
1.025350;0.518800;
1.025700;0.518500;
1.026050;0.518201;
1.026400;0.517902;
1.026750;0.517602;
1.027100;0.517303;
1.027450;0.517003;
1.027800;0.516704;
1.028150;0.516404;
1.028500;0.516104;
1.028850;0.515804;
1.029200;0.515505;
1.029550;0.515205;
1.029900;0.514905;
1.030250;0.514605;
1.030600;0.514304;
1.030950;0.514004;
1.031300;0.513704;
1.031650;0.513404;
1.032000;0.513103;
1.032350;0.512803;
1.032700;0.512502;
1.033050;0.512202;
1.033400;0.511901;
1.033750;0.511600;
1.034100;0.511300;
1.034450;0.510999;
1.034800;0.510698;
1.035150;0.510397;
1.035500;0.510096;
1.035850;0.509795;
1.036200;0.509494;
1.036550;0.509193;
1.036900;0.508891;
1.037250;0.508590;
1.037600;0.508289;
1.037950;0.507987;
1.038300;0.507686;
1.038650;0.507384;
1.039000;0.507082;
1.039350;0.506781;
1.039700;0.506479;
1.040050;0.506177;
1.040400;0.505875;
1.040750;0.505573;
1.041100;0.505271;
1.041450;0.504969;
1.041800;0.504667;
1.042150;0.504365;
1.042500;0.504063;
1.042850;0.503760;
1.043200;0.503458;
1.043550;0.503156;
1.043900;0.502853;
1.044250;0.502550;
1.044600;0.502248;
1.044950;0.501945;
1.045300;0.501642;
1.045650;0.501340;
1.046000;0.501037;
1.046350;0.500734;
1.046700;0.500431;
1.047050;0.500128;
1.047400;0.499825;
1.047750;0.499521;
1.048100;0.499218;
1.048450;0.498915;
1.048800;0.498612;
1.049150;0.498308;
1.049500;0.498005;
1.049850;0.497701;
1.050200;0.497398;
1.050550;0.497094;
1.050900;0.496790;
1.051250;0.496486;
1.051600;0.496183;
1.051950;0.495879;
1.052300;0.495575;
1.052650;0.495271;
1.053000;0.494967;
1.053350;0.494662;
1.053700;0.494358;
1.054050;0.494054;
1.054400;0.493750;
1.054750;0.493445;
1.055100;0.493141;
1.055450;0.492836;
1.055800;0.492532;
1.056150;0.492227;
1.056500;0.491922;
1.056850;0.491618;
1.057200;0.491313;
1.057550;0.491008;
1.057900;0.490703;
1.058250;0.490398;
1.058600;0.490093;
1.058950;0.489788;
1.059300;0.489483;
1.059650;0.489177;
1.060000;0.488872;
1.060350;0.488567;
1.060700;0.488261;
1.061050;0.487956;
1.061400;0.487650;
1.061750;0.487345;
1.062100;0.487039;
1.062450;0.486733;
1.062800;0.486428;
1.063150;0.486122;
1.063500;0.485816;
1.063850;0.485510;
1.064200;0.485204;
1.064550;0.484898;
1.064900;0.484592;
1.065250;0.484285;
1.065600;0.483979;
1.065950;0.483673;
1.066300;0.483367;
1.066650;0.483060;
1.067000;0.482754;
1.067350;0.482447;
1.067700;0.482141;
1.068050;0.481834;
1.068400;0.481527;
1.068750;0.481220;
1.069100;0.480914;
1.069450;0.480607;
1.069800;0.480300;
1.070150;0.479993;
1.070500;0.479686;
1.070850;0.479378;
1.071200;0.479071;
1.071550;0.478764;
1.071900;0.478457;
1.072250;0.478149;
1.072600;0.477842;
1.072950;0.477534;
1.073300;0.477227;
1.073650;0.476919;
1.074000;0.476612;
1.074350;0.476304;
1.074700;0.475996;
1.075050;0.475688;
1.075400;0.475380;
1.075750;0.475072;
1.076100;0.474764;
1.076450;0.474456;
1.076800;0.474148;
1.077150;0.473840;
1.077500;0.473532;
1.077850;0.473223;
1.078200;0.472915;
1.078550;0.472607;
1.078900;0.472298;
1.079250;0.471990;
1.079600;0.471681;
1.079950;0.471372;
1.080300;0.471064;
1.080650;0.470755;
1.081000;0.470446;
1.081350;0.470137;
1.081700;0.469828;
1.082050;0.469519;
1.082400;0.469210;
1.082750;0.468901;
1.083100;0.468592;
1.083450;0.468283;
1.083800;0.467974;
1.084150;0.467664;
1.084500;0.467355;
1.084850;0.467045;
1.085200;0.466736;
1.085550;0.466426;
1.085900;0.466117;
1.086250;0.465807;
1.086600;0.465497;
1.086950;0.465187;
1.087300;0.464878;
1.087650;0.464568;
1.088000;0.464258;
1.088350;0.463948;
1.088700;0.463638;
1.089050;0.463327;
1.089400;0.463017;
1.089750;0.462707;
1.090100;0.462397;
1.090450;0.462086;
1.090800;0.461776;
1.091150;0.461465;
1.091500;0.461155;
1.091850;0.460844;
1.092200;0.460534;
1.092550;0.460223;
1.092900;0.459912;
1.093250;0.459601;
1.093600;0.459291;
1.093950;0.458980;
1.094300;0.458669;
1.094650;0.458358;
1.095000;0.458046;
1.095350;0.457735;
1.095700;0.457424;
1.096050;0.457113;
1.096400;0.456802;
1.096750;0.456490;
1.097100;0.456179;
1.097450;0.455867;
1.097800;0.455556;
1.098150;0.455244;
1.098500;0.454932;
1.098850;0.454621;
1.099200;0.454309;
1.099550;0.453997;
1.099900;0.453685;
1.100250;0.453373;
1.100600;0.453061;
1.100950;0.452749;
1.101300;0.452437;
1.101650;0.452125;
1.102000;0.451813;
1.102350;0.451501;
1.102700;0.451188;
1.103050;0.450876;
1.103400;0.450563;
1.103750;0.450251;
1.104100;0.449938;
1.104450;0.449626;
1.104800;0.449313;
1.105150;0.449000;
1.105500;0.448688;
1.105850;0.448375;
1.106200;0.448062;
1.106550;0.447749;
1.106900;0.447436;
1.107250;0.447123;
1.107600;0.446810;
1.107950;0.446497;
1.108300;0.446184;
1.108650;0.445870;
1.109000;0.445557;
1.109350;0.445244;
1.109700;0.444930;
1.110050;0.444617;
1.110400;0.444303;
1.110750;0.443990;
1.111100;0.443676;
1.111450;0.443362;
1.111800;0.443049;
1.112150;0.442735;
1.112500;0.442421;
1.112850;0.442107;
1.113200;0.441793;
1.113550;0.441479;
1.113900;0.441165;
1.114250;0.440851;
1.114600;0.440537;
1.114950;0.440222;
1.115300;0.439908;
1.115650;0.439594;
1.116000;0.439279;
1.116350;0.438965;
1.116700;0.438650;
1.117050;0.438336;
1.117400;0.438021;
1.117750;0.437707;
1.118100;0.437392;
1.118450;0.437077;
1.118800;0.436762;
1.119150;0.436447;
1.119500;0.436132;
1.119850;0.435817;
1.120200;0.435502;
1.120550;0.435187;
1.120900;0.434872;
1.121250;0.434557;
1.121600;0.434242;
1.121950;0.433926;
1.122300;0.433611;
1.122650;0.433296;
1.123000;0.432980;
1.123350;0.432665;
1.123700;0.432349;
1.124050;0.432033;
1.124400;0.431718;
1.124750;0.431402;
1.125100;0.431086;
1.125450;0.430770;
1.125800;0.430455;
1.126150;0.430139;
1.126500;0.429823;
1.126850;0.429507;
1.127200;0.429190;
1.127550;0.428874;
1.127900;0.428558;
1.128250;0.428242;
1.128600;0.427926;
1.128950;0.427609;
1.129300;0.427293;
1.129650;0.426976;
1.130000;0.426660;
1.130350;0.426343;
1.130700;0.426027;
1.131050;0.425710;
1.131400;0.425393;
1.131750;0.425076;
1.132100;0.424760;
1.132450;0.424443;
1.132800;0.424126;
1.133150;0.423809;
1.133500;0.423492;
1.133850;0.423175;
1.134200;0.422858;
1.134550;0.422540;
1.134900;0.422223;
1.135250;0.421906;
1.135600;0.421588;
1.135950;0.421271;
1.136300;0.420954;
1.136650;0.420636;
1.137000;0.420319;
1.137350;0.420001;
1.137700;0.419683;
1.138050;0.419366;
1.138400;0.419048;
1.138750;0.418730;
1.139100;0.418412;
1.139450;0.418094;
1.139800;0.417776;
1.140150;0.417458;
1.140500;0.417140;
1.140850;0.416822;
1.141200;0.416504;
1.141550;0.416186;
1.141900;0.415867;
1.142250;0.415549;
1.142600;0.415231;
1.142950;0.414912;
1.143300;0.414594;
1.143650;0.414275;
1.144000;0.413957;
1.144350;0.413638;
1.144700;0.413319;
1.145050;0.413001;
1.145400;0.412682;
1.145750;0.412363;
1.146100;0.412044;
1.146450;0.411725;
1.146800;0.411406;
1.147150;0.411087;
1.147500;0.410768;
1.147850;0.410449;
1.148200;0.410130;
1.148550;0.409811;
1.148900;0.409491;
1.149250;0.409172;
1.149600;0.408853;
1.149950;0.408533;
1.150300;0.408214;
1.150650;0.407894;
1.151000;0.407574;
1.151350;0.407255;
1.151700;0.406935;
1.152050;0.406615;
1.152400;0.406296;
1.152750;0.405976;
1.153100;0.405656;
1.153450;0.405336;
1.153800;0.405016;
1.154150;0.404696;
1.154500;0.404376;
1.154850;0.404056;
1.155200;0.403736;
1.155550;0.403415;
1.155900;0.403095;
1.156250;0.402775;
1.156600;0.402454;
1.156950;0.402134;
1.157300;0.401813;
1.157650;0.401493;
1.158000;0.401172;
1.158350;0.400852;
1.158700;0.400531;
1.159050;0.400210;
1.159400;0.399890;
1.159750;0.399569;
1.160100;0.399248;
1.160450;0.398927;
1.160800;0.398606;
1.161150;0.398285;
1.161500;0.397964;
1.161850;0.397643;
1.162200;0.397322;
1.162550;0.397000;
1.162900;0.396679;
1.163250;0.396358;
1.163600;0.396036;
1.163950;0.395715;
1.164300;0.395394;
1.164650;0.395072;
1.165000;0.394751;
1.165350;0.394429;
1.165700;0.394107;
1.166050;0.393786;
1.166400;0.393464;
1.166750;0.393142;
1.167100;0.392820;
1.167450;0.392498;
1.167800;0.392176;
1.168150;0.391854;
1.168500;0.391532;
1.168850;0.391210;
1.169200;0.390888;
1.169550;0.390566;
1.169900;0.390244;
1.170250;0.389921;
1.170600;0.389599;
1.170950;0.389277;
1.171300;0.388954;
1.171650;0.388632;
1.172000;0.388309;
1.172350;0.387987;
1.172700;0.387664;
1.173050;0.387342;
1.173400;0.387019;
1.173750;0.386696;
1.174100;0.386373;
1.174450;0.386050;
1.174800;0.385728;
1.175150;0.385405;
1.175500;0.385082;
1.175850;0.384759;
1.176200;0.384436;
1.176550;0.384112;
1.176900;0.383789;
1.177250;0.383466;
1.177600;0.383143;
1.177950;0.382819;
1.178300;0.382496;
1.178650;0.382173;
1.179000;0.381849;
1.179350;0.381526;
1.179700;0.381202;
1.180050;0.380879;
1.180400;0.380555;
1.180750;0.380231;
1.181100;0.379908;
1.181450;0.379584;
1.181800;0.379260;
1.182150;0.378936;
1.182500;0.378612;
1.182850;0.378288;
1.183200;0.377964;
1.183550;0.377640;
1.183900;0.377316;
1.184250;0.376992;
1.184600;0.376668;
1.184950;0.376343;
1.185300;0.376019;
1.185650;0.375695;
1.186000;0.375370;
1.186350;0.375046;
1.186700;0.374721;
1.187050;0.374397;
1.187400;0.374072;
1.187750;0.373748;
1.188100;0.373423;
1.188450;0.373098;
1.188800;0.372774;
1.189150;0.372449;
1.189500;0.372124;
1.189850;0.371799;
1.190200;0.371474;
1.190550;0.371149;
1.190900;0.370824;
1.191250;0.370499;
1.191600;0.370174;
1.191950;0.369849;
1.192300;0.369524;
1.192650;0.369198;
1.193000;0.368873;
1.193350;0.368548;
1.193700;0.368222;
1.194050;0.367897;
1.194400;0.367571;
1.194750;0.367246;
1.195100;0.366920;
1.195450;0.366595;
1.195800;0.366269;
1.196150;0.365943;
1.196500;0.365618;
1.196850;0.365292;
1.197200;0.364966;
1.197550;0.364640;
1.197900;0.364314;
1.198250;0.363988;
1.198600;0.363662;
1.198950;0.363336;
1.199300;0.363010;
1.199650;0.362684;
1.200000;0.362358;
1.200350;0.362032;
1.200700;0.361705;
1.201050;0.361379;
1.201400;0.361053;
1.201750;0.360726;
1.202100;0.360400;
1.202450;0.360073;
1.202800;0.359747;
1.203150;0.359420;
1.203500;0.359093;
1.203850;0.358767;
1.204200;0.358440;
1.204550;0.358113;
1.204900;0.357786;
1.205250;0.357460;
1.205600;0.357133;
1.205950;0.356806;
1.206300;0.356479;
1.206650;0.356152;
1.207000;0.355825;
1.207350;0.355498;
1.207700;0.355170;
1.208050;0.354843;
1.208400;0.354516;
1.208750;0.354189;
1.209100;0.353861;
1.209450;0.353534;
1.209800;0.353207;
1.210150;0.352879;
1.210500;0.352552;
1.210850;0.352224;
1.211200;0.351896;
1.211550;0.351569;
1.211900;0.351241;
1.212250;0.350913;
1.212600;0.350586;
1.212950;0.350258;
1.213300;0.349930;
1.213650;0.349602;
1.214000;0.349274;
1.214350;0.348946;
1.214700;0.348618;
1.215050;0.348290;
1.215400;0.347962;
1.215750;0.347634;
1.216100;0.347306;
1.216450;0.346977;
1.216800;0.346649;
1.217150;0.346321;
1.217500;0.345992;
1.217850;0.345664;
1.218200;0.345336;
1.218550;0.345007;
1.218900;0.344679;
1.219250;0.344350;
1.219600;0.344021;
1.219950;0.343693;
1.220300;0.343364;
1.220650;0.343035;
1.221000;0.342706;
1.221350;0.342378;
1.221700;0.342049;
1.222050;0.341720;
1.222400;0.341391;
1.222750;0.341062;
1.223100;0.340733;
1.223450;0.340404;
1.223800;0.340075;
1.224150;0.339746;
1.224500;0.339416;
1.224850;0.339087;
1.225200;0.338758;
1.225550;0.338428;
1.225900;0.338099;
1.226250;0.337770;
1.226600;0.337440;
1.226950;0.337111;
1.227300;0.336781;
1.227650;0.336452;
1.228000;0.336122;
1.228350;0.335792;
1.228700;0.335463;
1.229050;0.335133;
1.229400;0.334803;
1.229750;0.334473;
1.230100;0.334143;
1.230450;0.333814;
1.230800;0.333484;
1.231150;0.333154;
1.231500;0.332824;
1.231850;0.332494;
1.232200;0.332163;
1.232550;0.331833;
1.232900;0.331503;
1.233250;0.331173;
1.233600;0.330843;
1.233950;0.330512;
1.234300;0.330182;
1.234650;0.329852;
1.235000;0.329521;
1.235350;0.329191;
1.235700;0.328860;
1.236050;0.328530;
1.236400;0.328199;
1.236750;0.327868;
1.237100;0.327538;
1.237450;0.327207;
1.237800;0.326876;
1.238150;0.326545;
1.238500;0.326215;
1.238850;0.325884;
1.239200;0.325553;
1.239550;0.325222;
1.239900;0.324891;
1.240250;0.324560;
1.240600;0.324229;
1.240950;0.323898;
1.241300;0.323566;
1.241650;0.323235;
1.242000;0.322904;
1.242350;0.322573;
1.242700;0.322241;
1.243050;0.321910;
1.243400;0.321579;
1.243750;0.321247;
1.244100;0.320916;
1.244450;0.320584;
1.244800;0.320253;
1.245150;0.319921;
1.245500;0.319590;
1.245850;0.319258;
1.246200;0.318926;
1.246550;0.318594;
1.246900;0.318263;
1.247250;0.317931;
1.247600;0.317599;
1.247950;0.317267;
1.248300;0.316935;
1.248650;0.316603;
1.249000;0.316271;
1.249350;0.315939;
1.249700;0.315607;
1.250050;0.315275;
1.250400;0.314943;
1.250750;0.314611;
1.251100;0.314278;
1.251450;0.313946;
1.251800;0.313614;
1.252150;0.313281;
1.252500;0.312949;
1.252850;0.312616;
1.253200;0.312284;
1.253550;0.311951;
1.253900;0.311619;
1.254250;0.311286;
1.254600;0.310954;
1.254950;0.310621;
1.255300;0.310288;
1.255650;0.309956;
1.256000;0.309623;
1.256350;0.309290;
1.256700;0.308957;
1.257050;0.308624;
1.257400;0.308291;
1.257750;0.307958;
1.258100;0.307625;
1.258450;0.307292;
1.258800;0.306959;
1.259150;0.306626;
1.259500;0.306293;
1.259850;0.305960;
1.260200;0.305626;
1.260550;0.305293;
1.260900;0.304960;
1.261250;0.304627;
1.261600;0.304293;
1.261950;0.303960;
1.262300;0.303626;
1.262650;0.303293;
1.263000;0.302959;
1.263350;0.302626;
1.263700;0.302292;
1.264050;0.301958;
1.264400;0.301625;
1.264750;0.301291;
1.265100;0.300957;
1.265450;0.300623;
1.265800;0.300290;
1.266150;0.299956;
1.266500;0.299622;
1.266850;0.299288;
1.267200;0.298954;
1.267550;0.298620;
1.267900;0.298286;
1.268250;0.297952;
1.268600;0.297618;
1.268950;0.297284;
1.269300;0.296949;
1.269650;0.296615;
1.270000;0.296281;
1.270350;0.295947;
1.270700;0.295612;
1.271050;0.295278;
1.271400;0.294943;
1.271750;0.294609;
1.272100;0.294275;
1.272450;0.293940;
1.272800;0.293605;
1.273150;0.293271;
1.273500;0.292936;
1.273850;0.292602;
1.274200;0.292267;
1.274550;0.291932;
1.274900;0.291597;
1.275250;0.291263;
1.275600;0.290928;
1.275950;0.290593;
1.276300;0.290258;
1.276650;0.289923;
1.277000;0.289588;
1.277350;0.289253;
1.277700;0.288918;
1.278050;0.288583;
1.278400;0.288248;
1.278750;0.287913;
1.279100;0.287577;
1.279450;0.287242;
1.279800;0.286907;
1.280150;0.286572;
1.280500;0.286236;
1.280850;0.285901;
1.281200;0.285565;
1.281550;0.285230;
1.281900;0.284894;
1.282250;0.284559;
1.282600;0.284223;
1.282950;0.283888;
1.283300;0.283552;
1.283650;0.283217;
1.284000;0.282881;
1.284350;0.282545;
1.284700;0.282209;
1.285050;0.281874;
1.285400;0.281538;
1.285750;0.281202;
1.286100;0.280866;
1.286450;0.280530;
1.286800;0.280194;
1.287150;0.279858;
1.287500;0.279522;
1.287850;0.279186;
1.288200;0.278850;
1.288550;0.278514;
1.288900;0.278178;
1.289250;0.277841;
1.289600;0.277505;
1.289950;0.277169;
1.290300;0.276833;
1.290650;0.276496;
1.291000;0.276160;
1.291350;0.275823;
1.291700;0.275487;
1.292050;0.275151;
1.292400;0.274814;
1.292750;0.274478;
1.293100;0.274141;
1.293450;0.273804;
1.293800;0.273468;
1.294150;0.273131;
1.294500;0.272794;
1.294850;0.272458;
1.295200;0.272121;
1.295550;0.271784;
1.295900;0.271447;
1.296250;0.271110;
1.296600;0.270773;
1.296950;0.270436;
1.297300;0.270099;
1.297650;0.269762;
1.298000;0.269425;
1.298350;0.269088;
1.298700;0.268751;
1.299050;0.268414;
1.299400;0.268077;
1.299750;0.267740;
1.300100;0.113977;
1.300450;0.114094;
1.300800;0.114211;
1.301150;0.114327;
1.301500;0.114444;
1.301850;0.114561;
1.302200;0.114678;
1.302550;0.114794;
1.302900;0.114911;
1.303250;0.115028;
1.303600;0.115144;
1.303950;0.115261;
1.304300;0.115377;
1.304650;0.115494;
1.305000;0.115611;
1.305350;0.115727;
1.305700;0.115843;
1.306050;0.115960;
1.306400;0.116076;
1.306750;0.116193;
1.307100;0.116309;
1.307450;0.116425;
1.307800;0.116541;
1.308150;0.116658;
1.308500;0.116774;
1.308850;0.116890;
1.309200;0.117006;
1.309550;0.117122;
1.309900;0.117238;
1.310250;0.117354;
1.310600;0.117470;
1.310950;0.117586;
1.311300;0.117702;
1.311650;0.117818;
1.312000;0.117934;
1.312350;0.118050;
1.312700;0.118165;
1.313050;0.118281;
1.313400;0.118397;
1.313750;0.118513;
1.314100;0.118628;
1.314450;0.118744;
1.314800;0.118860;
1.315150;0.118975;
1.315500;0.119091;
1.315850;0.119206;
1.316200;0.119322;
1.316550;0.119437;
1.316900;0.119553;
1.317250;0.119668;
1.317600;0.119784;
1.317950;0.119899;
1.318300;0.120014;
1.318650;0.120130;
1.319000;0.120245;
1.319350;0.120360;
1.319700;0.120475;
1.320050;0.120590;
1.320400;0.120706;
1.320750;0.120821;
1.321100;0.120936;
1.321450;0.121051;
1.321800;0.121166;
1.322150;0.121281;
1.322500;0.121396;
1.322850;0.121511;
1.323200;0.121625;
1.323550;0.121740;
1.323900;0.121855;
1.324250;0.121970;
1.324600;0.122085;
1.324950;0.122199;
1.325300;0.122314;
1.325650;0.122429;
1.326000;0.122544;
1.326350;0.122658;
1.326700;0.122773;
1.327050;0.122887;
1.327400;0.123002;
1.327750;0.123116;
1.328100;0.123231;
1.328450;0.123345;
1.328800;0.123460;
1.329150;0.123574;
1.329500;0.123688;
1.329850;0.123803;
1.330200;0.123917;
1.330550;0.124031;
1.330900;0.124145;
1.331250;0.124260;
1.331600;0.124374;
1.331950;0.124488;
1.332300;0.124602;
1.332650;0.124716;
1.333000;0.124830;
1.333350;0.124944;
1.333700;0.125058;
1.334050;0.125172;
1.334400;0.125286;
1.334750;0.125400;
1.335100;0.125514;
1.335450;0.125628;
1.335800;0.125741;
1.336150;0.125855;
1.336500;0.125969;
1.336850;0.126083;
1.337200;0.126196;
1.337550;0.126310;
1.337900;0.126424;
1.338250;0.126537;
1.338600;0.126651;
1.338950;0.126764;
1.339300;0.126878;
1.339650;0.126991;
1.340000;0.127105;
1.340350;0.127218;
1.340700;0.127332;
1.341050;0.127445;
1.341400;0.127558;
1.341750;0.127672;
1.342100;0.127785;
1.342450;0.127898;
1.342800;0.128011;
1.343150;0.128125;
1.343500;0.128238;
1.343850;0.128351;
1.344200;0.128464;
1.344550;0.128577;
1.344900;0.128690;
1.345250;0.128803;
1.345600;0.128916;
1.345950;0.129029;
1.346300;0.129142;
1.346650;0.129255;
1.347000;0.129368;
1.347350;0.129480;
1.347700;0.129593;
1.348050;0.129706;
1.348400;0.129819;
1.348750;0.129931;
1.349100;0.130044;
1.349450;0.130157;
1.349800;0.130269;
1.350150;0.130382;
1.350500;0.130495;
1.350850;0.130607;
1.351200;0.130720;
1.351550;0.130832;
1.351900;0.130945;
1.352250;0.131057;
1.352600;0.131169;
1.352950;0.131282;
1.353300;0.131394;
1.353650;0.131506;
1.354000;0.131619;
1.354350;0.131731;
1.354700;0.131843;
1.355050;0.131955;
1.355400;0.132067;
1.355750;0.132180;
1.356100;0.132292;
1.356450;0.132404;
1.356800;0.132516;
1.357150;0.132628;
1.357500;0.132740;
1.357850;0.132852;
1.358200;0.132964;
1.358550;0.133076;
1.358900;0.133187;
1.359250;0.133299;
1.359600;0.133411;
1.359950;0.133523;
1.360300;0.133635;
1.360650;0.133746;
1.361000;0.133858;
1.361350;0.133970;
1.361700;0.134081;
1.362050;0.134193;
1.362400;0.134305;
1.362750;0.134416;
1.363100;0.134528;
1.363450;0.134639;
1.363800;0.134751;
1.364150;0.134862;
1.364500;0.134974;
1.364850;0.135085;
1.365200;0.135196;
1.365550;0.135308;
1.365900;0.135419;
1.366250;0.135530;
1.366600;0.135641;
1.366950;0.135753;
1.367300;0.135864;
1.367650;0.135975;
1.368000;0.136086;
1.368350;0.136197;
1.368700;0.136308;
1.369050;0.136419;
1.369400;0.136530;
1.369750;0.136641;
1.370100;0.136752;
1.370450;0.136863;
1.370800;0.136974;
1.371150;0.137085;
1.371500;0.137196;
1.371850;0.137307;
1.372200;0.137417;
1.372550;0.137528;
1.372900;0.137639;
1.373250;0.137750;
1.373600;0.137860;
1.373950;0.137971;
1.374300;0.138082;
1.374650;0.138192;
1.375000;0.138303;
1.375350;0.138413;
1.375700;0.138524;
1.376050;0.138634;
1.376400;0.138745;
1.376750;0.138855;
1.377100;0.138965;
1.377450;0.139076;
1.377800;0.139186;
1.378150;0.139296;
1.378500;0.139407;
1.378850;0.139517;
1.379200;0.139627;
1.379550;0.139737;
1.379900;0.139848;
1.380250;0.139958;
1.380600;0.140068;
1.380950;0.140178;
1.381300;0.140288;
1.381650;0.140398;
1.382000;0.140508;
1.382350;0.140618;
1.382700;0.140728;
1.383050;0.140838;
1.383400;0.140948;
1.383750;0.141058;
1.384100;0.141167;
1.384450;0.141277;
1.384800;0.141387;
1.385150;0.141497;
1.385500;0.141607;
1.385850;0.141716;
1.386200;0.141826;
1.386550;0.141936;
1.386900;0.142045;
1.387250;0.142155;
1.387600;0.142264;
1.387950;0.142374;
1.388300;0.142483;
1.388650;0.142593;
1.389000;0.142702;
1.389350;0.142812;
1.389700;0.142921;
1.390050;0.143030;
1.390400;0.143140;
1.390750;0.143249;
1.391100;0.143358;
1.391450;0.143468;
1.391800;0.143577;
1.392150;0.143686;
1.392500;0.143795;
1.392850;0.143904;
1.393200;0.144013;
1.393550;0.144123;
1.393900;0.144232;
1.394250;0.144341;
1.394600;0.144450;
1.394950;0.144559;
1.395300;0.144668;
1.395650;0.144777;
1.396000;0.144885;
1.396350;0.144994;
1.396700;0.145103;
1.397050;0.145212;
1.397400;0.145321;
1.397750;0.145430;
1.398100;0.145538;
1.398450;0.145647;
1.398800;0.145756;
1.399150;0.145864;
1.399500;0.145973;
1.399850;0.146082;
1.400200;0.146190;
1.400550;0.146299;
1.400900;0.146407;
1.401250;0.146516;
1.401600;0.146624;
1.401950;0.146733;
1.402300;0.146841;
1.402650;0.146949;
1.403000;0.147058;
1.403350;0.147166;
1.403700;0.147274;
1.404050;0.147383;
1.404400;0.147491;
1.404750;0.147599;
1.405100;0.147707;
1.405450;0.147815;
1.405800;0.147924;
1.406150;0.148032;
1.406500;0.148140;
1.406850;0.148248;
1.407200;0.148356;
1.407550;0.148464;
1.407900;0.148572;
1.408250;0.148680;
1.408600;0.148788;
1.408950;0.148896;
1.409300;0.149003;
1.409650;0.149111;
1.410000;0.149219;
1.410350;0.149327;
1.410700;0.149435;
1.411050;0.149542;
1.411400;0.149650;
1.411750;0.149758;
1.412100;0.149865;
1.412450;0.149973;
1.412800;0.150081;
1.413150;0.150188;
1.413500;0.150296;
1.413850;0.150403;
1.414200;0.150511;
1.414550;0.150618;
1.414900;0.150726;
1.415250;0.150833;
1.415600;0.150941;
1.415950;0.151048;
1.416300;0.151155;
1.416650;0.151263;
1.417000;0.151370;
1.417350;0.151477;
1.417700;0.151584;
1.418050;0.151692;
1.418400;0.151799;
1.418750;0.151906;
1.419100;0.152013;
1.419450;0.152120;
1.419800;0.152227;
1.420150;0.152334;
1.420500;0.152441;
1.420850;0.152548;
1.421200;0.152655;
1.421550;0.152762;
1.421900;0.152869;
1.422250;0.152976;
1.422600;0.153083;
1.422950;0.153190;
1.423300;0.153296;
1.423650;0.153403;
1.424000;0.153510;
1.424350;0.153617;
1.424700;0.153723;
1.425050;0.153830;
1.425400;0.153937;
1.425750;0.154043;
1.426100;0.154150;
1.426450;0.154257;
1.426800;0.154363;
1.427150;0.154470;
1.427500;0.154576;
1.427850;0.154683;
1.428200;0.154789;
1.428550;0.154895;
1.428900;0.155002;
1.429250;0.155108;
1.429600;0.155215;
1.429950;0.155321;
1.430300;0.155427;
1.430650;0.155533;
1.431000;0.155640;
1.431350;0.155746;
1.431700;0.155852;
1.432050;0.155958;
1.432400;0.156064;
1.432750;0.156170;
1.433100;0.156276;
1.433450;0.156383;
1.433800;0.156489;
1.434150;0.156595;
1.434500;0.156701;
1.434850;0.156807;
1.435200;0.156912;
1.435550;0.157018;
1.435900;0.157124;
1.436250;0.157230;
1.436600;0.157336;
1.436950;0.157442;
1.437300;0.157547;
1.437650;0.157653;
1.438000;0.157759;
1.438350;0.157865;
1.438700;0.157970;
1.439050;0.158076;
1.439400;0.158181;
1.439750;0.158287;
1.440100;0.158393;
1.440450;0.158498;
1.440800;0.158604;
1.441150;0.158709;
1.441500;0.158815;
1.441850;0.158920;
1.442200;0.159025;
1.442550;0.159131;
1.442900;0.159236;
1.443250;0.159342;
1.443600;0.159447;
1.443950;0.159552;
1.444300;0.159657;
1.444650;0.159763;
1.445000;0.159868;
1.445350;0.159973;
1.445700;0.160078;
1.446050;0.160183;
1.446400;0.160288;
1.446750;0.160393;
1.447100;0.160499;
1.447450;0.160604;
1.447800;0.160709;
1.448150;0.160814;
1.448500;0.160918;
1.448850;0.161023;
1.449200;0.161128;
1.449550;0.161233;
1.449900;0.161338;
1.450250;0.161443;
1.450600;0.161548;
1.450950;0.161652;
1.451300;0.161757;
1.451650;0.161862;
1.452000;0.161967;
1.452350;0.162071;
1.452700;0.162176;
1.453050;0.162281;
1.453400;0.162385;
1.453750;0.162490;
1.454100;0.162594;
1.454450;0.162699;
1.454800;0.162803;
1.455150;0.162908;
1.455500;0.163012;
1.455850;0.163117;
1.456200;0.163221;
1.456550;0.163325;
1.456900;0.163430;
1.457250;0.163534;
1.457600;0.163638;
1.457950;0.163743;
1.458300;0.163847;
1.458650;0.163951;
1.459000;0.164055;
1.459350;0.164159;
